tConst,title,year,rating,votes
tt0488000,Andalucia,2007,5.9,116.0
tt0488023,Out at the Wedding,2007,6.1,733.0
tt0488028,Plop en het vioolavontuur,2005,6.1,67.0
tt0488032,Tu devi essere il lupo,2005,6.6,42.0
tt0488033,Two Museums,2005,8.6,7.0
tt0488044,Les Européens,2006,8.5,43.0
tt0488085,Big Nothing,2006,6.8,28835.0
tt0488120,Fracture,2007,7.2,175957.0
tt0488121,The Front Line,2006,6.5,959.0
tt0488151,Lying,2006,5.2,391.0
tt0488174,Princess Aurora,2005,6.6,1063.0
tt0488178,La película de Niní,2005,6.0,5.0
tt0488279,Brescia uccide,2004,4.7,19.0
tt0488296,The Whispering of the Gods,2005,6.3,140.0
tt0488307,Kabrastan,2000,3.1,14.0
tt0488316,Mazaa Mazaa,2005,2.8,51.0
tt0488338,The Tiger Blade,2005,4.5,408.0
tt0488346,Wai onlawon,1976,8.2,8.0
tt0488374,The Bong Connection,2006,6.7,621.0
tt0488381,Corporate,2006,6.5,1841.0
tt0488403,Kisik Ateste 15 Dakika,2006,6.2,2032.0
tt0488429,The Uncertainty Principle,2001,7.3,6.0
tt0488478,12,2007,7.7,13439.0
tt0488508,Arctic Tale,2007,7.0,1743.0
tt0488535,Expired,2007,6.1,1352.0
tt0488565,Could This Be Love?,2007,6.0,666.0
tt0488584,Mobile Suit Z Gundam 3: A New Translation - Love Is the Pulse of the Stars,2006,6.7,190.0
tt0488612,The Poker Club,2008,5.1,363.0
tt0488618,He Heals and Kills,1971,5.0,5.0
tt0488663,The Vault,2005,7.3,6.0
tt0488726,"Bravo, My Life!",2005,6.1,77.0
tt0488757,Legend of the Witches,1970,5.1,123.0
tt0488762,Mr. Socrates,2005,6.3,430.0
tt0488763,Shadowless Sword,2005,6.5,2722.0
tt0488807,Yeonae,2005,6.2,86.0
tt0488818,Agamista,2007,5.0,204.0
tt0488830,Everyone's Got One,2005,8.7,14.0
tt0488831,Forgotten Stars: The Jerry and Delbert Story,2005,6.2,34.0
tt0488832,Garpastum,2005,6.5,581.0
tt0488836,Hanuman,2005,7.3,512.0
tt0488841,Lonely Child,2005,7.0,28.0
tt0488850,Demon Spies,1974,6.6,114.0
tt0488868,All Is Well by Me,2005,8.5,21.0
tt0488873,The Blood of My Brother,2005,6.7,109.0
tt0488893,The Passenger: Adult Secrets,2006,5.9,58.0
tt0488902,V sozvezdii byka,2003,5.9,31.0
tt0488903,Hounded,2006,6.7,495.0
tt0488906,Zinda,2006,4.9,3042.0
tt0488929,39: A Film by Carroll McKane,2006,5.9,31.0
tt0488935,Addio notte bianca,2005,8.9,36.0
tt0488959,5 hergele,1971,6.4,18.0
tt0488967,Bloodline,2004,3.9,158.0
tt0488987,Cehenneme dolmus var,1971,4.4,5.0
tt0488988,Chapter 27,2007,5.7,10077.0
tt0489010,A Crime,2006,5.7,1867.0
tt0489015,Dangerous Men,2005,4.3,379.0
tt0489019,Dead and Gone,2008,3.2,546.0
tt0489023,Delusions,2006,4.5,17.0
tt0489024,Darkworld,2006,2.0,129.0
tt0489037,Who Killed the Electric Car?,2006,7.6,11966.0
tt0489049,Fanboys,2009,6.6,55020.0
tt0489067,Colour of the Loyalty,2005,6.5,136.0
tt0489085,I-See-You.com,2006,5.5,2701.0
tt0489137,The Last Round,2005,7.2,37.0
tt0489167,The Legend of Snow White,1914,4.8,6.0
tt0489212,The Living Wake,2007,6.3,843.0
tt0489225,Man in the Chair,2007,7.1,1601.0
tt0489237,The Nanny Diaries,2007,6.2,54481.0
tt0489247,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,2006,7.2,1394.0
tt0489270,Saw III,2006,6.2,170803.0
tt0489282,Strange Wilderness,2008,5.3,20369.0
tt0489306,The Take-Away Bride,2005,8.7,6.0
tt0489325,V2: Dead Angel,2007,6.2,2285.0
tt0489337,Welcome to California,2005,6.8,19.0
tt0489373,Estland mon amour,2004,7.9,14.0
tt0489393,Little & Big Weapon,1990,6.1,9.0
tt0489410,Strange Aeons: The Thing on the Doorstep,2005,5.0,115.0
tt0489451,Canned Beauties,2003,6.8,12.0
tt0489452,The Blue Tower,2008,6.0,70.0
tt0489461,Blood Curse,2006,6.6,1548.0
tt0489488,The Green Chain,2007,4.3,110.0
tt0489507,Kulcsár & Haverok,2005,5.2,18.0
tt0489530,Nyaydaata,1999,5.2,9.0
tt0489568,The Sweetest Mango,2001,6.0,6.0
tt0489569,Touch,2005,6.2,282.0
tt0489590,Miracle in Four Days,2005,7.1,25.0
tt0489635,Allegiance,2005,3.7,18.0
tt0489658,Bir damla ates,1981,5.9,29.0
tt0489682,Conversations with God,2006,6.6,2151.0
tt0489707,Forgiving Dr. Mengele,2006,7.1,520.0
tt0489727,Hotel Gondolín,2005,6.7,14.0
tt0489743,Kill Gil Volume 1,2005,7.1,41.0
tt0489751,The Hands,2006,6.9,273.0
tt0489793,OrAngeLove,2007,6.8,1009.0
tt0489801,Substitution - 10th,2005,8.5,15.0
tt0489816,Rats: The Great Underrated Pet,2005,9.1,16.0
tt0489842,Sickness House,2006,2.2,105.0
tt0489860,Topragin teri,1982,6.4,17.0
tt0489948,Cosmic Africa,2003,8.0,21.0
tt0489959,The Eyes of the Rainbow,1997,8.5,16.0
tt0490004,Blue Cha Cha,2005,6.8,90.0
tt0490021,Warchild,2006,6.5,143.0
tt0490076,All the Boys Love Mandy Lane,2006,5.5,30291.0
tt0490077,The Alma Drawings,2005,7.5,6.0
tt0490080,Guantanamero,2007,4.8,185.0
tt0490081,Asudem,2007,5.0,470.0
tt0490086,Big Stan,2007,6.2,40129.0
tt0490117,Dreams on Spec,2007,6.3,235.0
tt0490161,Kazuo Umezu's Horror Theater: Ambrosia,2005,5.0,121.0
tt0490170,Love Story 2050,2008,2.6,2182.0
tt0490171,"Macked, Hammered, Slaughtered and Shafted",2004,7.7,23.0
tt0490181,Mutant Chronicles,2008,5.2,25223.0
tt0490199,PrimeMates,2010,6.7,64.0
tt0490210,Sarkar Raj,2008,6.8,6849.0
tt0490219,In the Shadow of Lemmy Caution,2002,4.4,20.0
tt0490236,The Invited,2010,4.0,247.0
tt0490237,Veiðiferðin,1980,5.8,8.0
tt0490247,A Way We Go,2002,8.6,5.0
tt0490377,De brief voor de koning,2008,5.8,1219.0
tt0490393,Ching yi ngor sum gi,2005,6.0,169.0
tt0490394,"Chivas USA: Sí, se puede",2005,6.8,6.0
tt0490428,Black Dog Is Coming,2004,6.8,40.0
tt0490440,Krishan Avtaar,1993,6.1,27.0
tt0490459,Romance of Darkness,2006,5.2,32.0
tt0490469,Payback,2007,3.2,210.0
tt0490488,Dead Run,2005,7.0,231.0
tt0490499,The Tiger's Tail,2006,5.8,1229.0
tt0490519,Xin lian,2004,5.3,13.0
tt0490579,Dedication,2007,6.7,6604.0
tt0490776,A luci spente,2004,6.0,21.0
tt0490790,Anglia,1970,5.6,9.0
tt0490803,Play,2005,7.8,32.0
tt0490847,Double Tap,2011,5.2,52.0
tt0490875,Dawning,2009,4.2,27.0
tt0490892,Diary of a Co-Worker,2005,6.7,6.0
tt0490926,Fatboy: The Movie,2005,7.5,33.0
tt0490935,Flirting with Flamenco,2006,5.5,76.0
tt0490951,A Goat's Tail,2006,6.5,21.0
tt0490961,So Much Rice,2005,5.5,21.0
tt0490962,Harami: White Fear,2005,6.2,6.0
tt0490965,Hayat,2005,7.1,143.0
tt0490973,Hessians MC,2005,8.1,8.0
tt0491000,Joshua,2006,5.1,624.0
tt0491005,Kaw,2007,4.2,2175.0
tt0491020,The Belly of the Bee,2001,5.1,17.0
tt0491029,The Silent Holy Stones,2005,6.9,41.0
tt0491036,Love Made Easy,2006,6.3,91.0
tt0491046,A Matador's Mistress,2008,5.7,2720.0
tt0491058,Miðnesheiði: Saga herstöðvar í herlausu landi,1987,9.1,9.0
tt0491080,Nihonkoku kenpo the movie,2005,7.8,5.0
tt0491081,No More Tears Sister,2005,6.7,24.0
tt0491104,Pineapple,2008,3.7,174.0
tt0491110,Quality Indigo,2005,6.7,23.0
tt0491118,Ray of Darkness,2005,7.1,18.0
tt0491138,Schooled,2007,7.5,73.0
tt0491145,Shadow Puppets,2007,4.8,2239.0
tt0491157,Souvenir,2006,8.4,33.0
tt0491162,Spiral,2007,6.4,3515.0
tt0491171,Stealing God,2005,4.0,24.0
tt0491176,Surviving the Rush,2007,5.1,93.0
tt0491203,Tulip Fever,2017,6.2,16608.0
tt0491204,Tutto in quella notte,2004,5.1,18.0
tt0491220,The Vanishing Black Male,2005,5.5,10.0
tt0491244,Election 2,2006,7.4,5363.0
tt0491253,Ça brûle,2006,6.1,110.0
tt0491315,Arkadasim,1982,7.1,295.0
tt0491399,Haze,2005,6.6,2210.0
tt0491414,Kavkasiuri ambavi,1977,6.6,8.0
tt0491479,Strangers in a Promised Land,1984,6.2,6.0
tt0491534,Cañitas. Presencia,2007,2.1,306.0
tt0491551,La grande avventura di Scaramouche,1972,4.5,6.0
tt0491626,The Big Night Out,1998,4.3,13.0
tt0491650,Pleasant Moments,2006,5.8,107.0
tt0491690,Roots of a Man,2005,6.8,32.0
tt0491691,Sacred Stage: The Mariinsky Theater,2005,8.8,10.0
tt0491713,1409. Afera na zamku Bartenstein,2005,5.8,75.0
tt0491724,Prarambh,2004,7.0,19.0
tt0491750,The Book of Acts Series,1957,8.3,9.0
tt0491774,Grecheskie kanikuly,2005,5.7,57.0
tt0491775,Happy,2006,7.1,2276.0
tt0491778,Jones,2005,8.2,8.0
tt0491813,Visioning Tibet,2005,8.5,10.0
tt0491882,5 Days,2005,7.8,138.0
tt0491891,Ah.. gardasim,1991,6.2,55.0
tt0491894,Aldatacagim,1991,3.7,24.0
tt0491901,Armenia,2006,6.6,377.0
tt0491913,Ben topraktan bir canim,1980,5.7,33.0
tt0491928,Bir kadin düsmani,1991,8.4,10.0
tt0491977,Dolap Beygiri,1982,7.2,2007.0
tt0491992,Elveda dostum,1982,6.8,19.0
tt0492033,Göl,1982,6.1,125.0
tt0492042,Hasret sancisi,1982,6.1,58.0
tt0492050,Hombre mirando al oeste,2005,7.7,24.0
tt0492066,Iffet,1982,5.6,454.0
tt0492093,Kaçak,1983,4.7,89.0
tt0492099,Kizi da anasi gibi,1980,4.0,6.0
tt0492153,Logik des Gefühls,1982,8.0,6.0
tt0492313,Paparazzi,1993,6.2,5.0
tt0492347,Sarisin tehlike,1980,3.4,26.0
tt0492348,Nokta ile Virgül: Saskin milyonerler,1980,3.5,24.0
tt0492370,Talihli Amele,1980,6.4,298.0
tt0492389,Furry Vengeance,2010,3.8,15091.0
tt0492393,Vazgeç gönlüm,1980,5.6,34.0
tt0492443,American Blackout,2006,7.6,316.0
tt0492450,By the Ways: A Journey with William Eggleston,2006,7.0,30.0
tt0492454,Dear Pyongyang,2005,7.8,144.0
tt0492464,In the Pit,2006,7.4,386.0
tt0492469,Kz,2006,7.2,122.0
tt0492473,Little Red Flowers,2006,6.7,1381.0
tt0492478,The Peace Tree,2005,8.7,46.0
tt0492479,The Peter Pan Formula,2005,6.6,114.0
tt0492483,Replay Revenge,2005,7.0,11.0
tt0492484,The Short Life of José Antonio Gutierrez,2006,7.6,70.0
tt0492487,Small Town Gay Bar,2006,7.0,1067.0
tt0492488,So Much So Fast,2006,7.5,209.0
tt0492489,Somebodies,2006,6.9,145.0
tt0492490,Son of Man,2006,6.5,219.0
tt0492494,TV Junkie,2006,7.3,742.0
tt0492498,A Winter in Paris,2006,5.7,183.0
tt0492499,An Unreasonable Man,2006,7.9,1624.0
tt0492506,Wordplay,2006,7.3,3537.0
tt0492547,"The Soup, One Morning",2005,6.7,21.0
tt0492619,The Foot Fist Way,2006,6.3,10963.0
tt0492650,Art of Seduction,2005,6.0,1314.0
tt0492663,Princess in an Iron Helmet,2006,6.6,12.0
tt0492687,Mondai no nai watashitachi,2004,6.4,29.0
tt0492707,One Shining Day,2006,6.6,14.0
tt0492749,Barber's Sorrow,2002,5.6,7.0
tt0492755,Lost in Love,2006,6.0,113.0
tt0492784,Strange Circus,2005,7.0,4761.0
tt0492835,The King and the Clown,2005,7.4,4812.0
tt0492869,Antonia,2006,6.4,386.0
tt0492881,The Fifth Commandment,2008,4.6,1167.0
tt0492893,Matchbook Morning,2005,6.5,41.0
tt0492912,Subject Two,2006,5.4,1462.0
tt0492913,Sweet Amerika,2008,7.2,10.0
tt0492945,Cinnamon,2006,5.6,61.0
tt0492950,Conception,2005,5.5,305.0
tt0492967,I Remember,2005,6.1,158.0
tt0492968,Everyone Stares: The Police Inside Out,2006,7.2,303.0
tt0492992,Incuráveis,2005,5.8,23.0
tt0493027,Moonshine,2006,7.2,79.0
tt0493053,Querença,2004,7.2,8.0
tt0493107,An Angel of the Lord,2005,6.9,571.0
tt0493129,A Get2Gether,2005,4.8,23.0
tt0493140,Közúti karbantartók,2006,7.2,14.0
tt0493155,One: The Movie,2005,7.4,161.0
tt0493162,Rough Cut and Ready Dubbed,1982,7.7,29.0
tt0493175,Vinicius,2005,7.9,421.0
tt0493176,When I Die,2005,6.9,28.0
tt0493224,Capri You Love?,2007,7.0,30.0
tt0493236,Dislocation,2005,7.2,12.0
tt0493264,Valley of the Wolves: Iraq,2006,5.8,16352.0
tt0493265,Lena: The Bride of Ice,2008,6.7,18.0
tt0493289,I predatori delle Antille,1999,5.1,48.0
tt0493298,Sinus,2005,5.3,252.0
tt0493306,Stanley's Dinosaur Round-Up,2006,6.8,40.0
tt0493386,8 of Diamonds,2006,4.0,140.0
tt0493393,Ashes and Snow,2005,8.2,3767.0
tt0493402,Boarding Gate,2007,5.1,3360.0
tt0493404,Brotherhood of Blood,2007,3.7,3182.0
tt0493405,CHIPS,2017,6.0,39624.0
tt0493406,Chinaman's Chance: America's Other Slaves,2008,5.6,143.0
tt0493407,Cook Off!,2007,4.0,752.0
tt0493417,Fool N Final,2007,3.3,1735.0
tt0493420,The Great Happiness Space: Tale of an Osaka Love Thief,2006,7.9,1354.0
tt0493421,Greetings from the Shore,2007,5.9,532.0
tt0493430,Jackass Number Two,2006,7.0,64169.0
tt0493437,Apna Sapna Money Money,2006,5.2,1720.0
tt0493439,On the Doll,2007,5.5,1385.0
tt0493440,Pettson & Findus - Tomtemaskinen,2005,6.3,276.0
tt0493447,Show Stoppers,2008,4.4,95.0
tt0493451,The Skeptic,2009,5.6,3883.0
tt0493452,Slaughter Night,2006,5.2,1624.0
tt0493459,This Film Is Not Yet Rated,2006,7.5,26996.0
tt0493464,Wanted,2008,6.7,348222.0
tt0493465,Waru,2006,5.1,140.0
tt0493596,Ciné Follies,1977,4.2,5.0
tt0493633,Drejan,1997,3.3,9.0
tt0493695,Gurozuka,2005,5.1,97.0
tt0493730,O Início do Sexo,1983,4.5,12.0
tt0493849,Pray,2005,5.2,395.0
tt0493949,Ramona and Beezus,2010,6.5,16500.0
tt0494032,Boi Aruá,1983,7.8,12.0
tt0494199,5ive Girls,2006,4.4,3218.0
tt0494201,The Achievers,2006,7.5,25.0
tt0494206,Attack of the Gryphon,2007,3.3,1103.0
tt0494207,Baciami piccina,2006,6.7,106.0
tt0494208,Baggage,2008,4.8,349.0
tt0494218,Killer Yacht Party,2006,3.7,124.0
tt0494219,Deepfrozen,2006,4.0,26.0
tt0494224,End of the Line,2007,5.9,4444.0
tt0494231,Grandhotel,2006,6.2,311.0
tt0494238,Inkheart,2008,6.1,70861.0
tt0494239,Jardins en automne,2006,6.4,538.0
tt0494241,Kalde føtter,2006,4.7,369.0
tt0494249,Last Hour,2008,3.0,795.0
tt0494252,A Little Party,2009,7.8,35.0
tt0494253,Long-Term Relationship,2006,6.2,859.0
tt0494277,Strictly Sexual,2008,6.3,4959.0
tt0494284,Cover Boy... Last Revolution,2006,6.8,596.0
tt0494285,Universal Signs,2008,5.7,127.0
tt0494291,A Winter Tale,2007,7.9,86.0
tt0494501,"The Class of Chaos 3,5",2005,2.8,6926.0
tt0494629,The Wake,2005,6.3,272.0
tt0494630,Aile Kadini,1983,5.2,75.0
tt0494641,Ask Üzerine Söylenmemis Her Sey,1995,5.9,226.0
tt0494652,"Welcome Home, Roscoe Jenkins",2008,5.5,12874.0
tt0494653,Bewilderness,2006,8.2,5.0
tt0494678,Five Is Too Many,2005,6.8,28.0
tt0494737,Curtain Call,2005,6.9,14.0
tt0494746,The Last Sect,2006,3.6,684.0
tt0494815,Siren,2006,5.6,716.0
tt0494816,The Baggy Trousers Case,1983,7.2,2002.0
tt0494826,Severe Clear,2009,6.6,474.0
tt0494834,Silk,2007,5.9,10637.0
tt0494860,The Devil from Seventh Grade,2006,4.9,37.0
tt0494901,The Zero Years,2005,6.4,254.0
tt0494926,Billa No. 786,2000,4.4,26.0
tt0494948,Futboliye,1983,3.7,54.0
tt0494949,Gecelerin kadini,1983,2.6,25.0
tt0494953,Gunahon Ka Devta,1990,5.3,14.0
tt0494966,Kara kentin çocuklari - Losers of the Dark City,2000,7.0,154.0
tt0494977,Cheating Love,2006,5.0,255.0
tt0494984,Saskin ördek,1983,5.9,148.0
tt0494993,Tarzan and the Magical Lamp,1966,3.3,9.0
tt0495015,Çocuklar çiçektir: Kuduz,1983,7.0,151.0
tt0495024,Bad Blood,2012,5.5,82.0
tt0495025,Looking for Miguel,2007,6.7,102.0
tt0495026,Choose Connor,2007,6.3,288.0
tt0495029,Downtown Locals,2006,8.4,31.0
tt0495030,Framed,2008,6.1,29.0
tt0495031,The Foundation,2006,5.8,48.0
tt0495032,Gangster,2006,7.1,4963.0
tt0495033,Gatão de Meia Idade,2006,4.5,104.0
tt0495034,Golmaal: Fun Unlimited,2006,7.4,13911.0
tt0495037,O Inimigo Sem Rosto,2010,6.2,12.0
tt0495042,Lost Signal,2006,3.8,744.0
tt0495074,Violent City,1974,6.8,206.0
tt0495111,The Forest,2009,5.2,105.0
tt0495120,The Holy Modal Rounders: Bound to Lose,2006,7.7,43.0
tt0495135,Walking on the Wild Side,2006,6.6,98.0
tt0495138,La leyenda del tiempo,2006,7.0,294.0
tt0495158,Motorcycle,2006,7.7,21.0
tt0495164,Next: A Primer on Urban Painting,2005,8.1,75.0
tt0495176,The Perfect Life,2006,7.4,7.0
tt0495225,In Our Garden,2002,7.9,32.0
tt0495264,It's Gonna Get Worse,2007,7.1,168.0
tt0495351,In the Shadow of the Palms - Iraq,2005,8.6,52.0
tt0495515,Desert Wind,2005,6.1,8.0
tt0495589,The Trek,2002,4.1,71.0
tt0495622,Rainbow Boys: The Movie,2005,5.5,126.0
tt0495626,In the Name of the Tiger,2005,5.0,21.0
tt0495627,Shabdavedi,2000,7.1,111.0
tt0495641,Den Wolken ein Stück näher,1973,9.1,7.0
tt0495677,Baba Shamal,1971,6.3,98.0
tt0495693,Fan gun ba! Nan hai,2005,7.0,126.0
tt0495747,The Quick and the Undead,2006,2.7,1278.0
tt0495750,"Refugee All Stars, Sierra Leone's",2005,7.8,101.0
tt0495760,Dress Rehearsal: The Brave Hurr's Ta'Zieh,2005,6.7,11.0
tt0495794,Aaya Toofan,1999,5.5,26.0
tt0495795,Agi and Emma,2007,7.1,56.0
tt0495806,Maximum Headroom,2005,6.6,21.0
tt0495836,Gallipoli: Death on the Beaches,2003,8.0,5.0
tt0495849,Commune of Bliss,2004,6.9,7.0
tt0495861,Massage Parlor Murders!,1973,5.0,194.0
tt0495871,Nishane Bazi,1989,4.8,6.0
tt0495893,Shikaar,2000,3.2,23.0
tt0495894,Shokoladny bunt,1991,7.0,6.0
tt0495901,Hit Man File,2005,5.2,140.0
tt0495910,Ultima Thule - Eine Reise an den Rand der Welt,2005,6.3,13.0
tt0495932,Neandertal,2006,6.0,101.0
tt0496028,The Cure,2004,6.7,11.0
tt0496047,Nadie inquietó más - Narciso Ibáñez Menta,2005,8.6,18.0
tt0496223,The Vanished,2006,5.5,192.0
tt0496224,The Strange Case of Carl Weber,2006,8.1,25.0
tt0496225,Aniceto,2008,7.0,207.0
tt0496226,Seven and a Half,2006,7.9,3819.0
tt0496237,Beautiful Things,2006,7.2,18.0
tt0496247,Blind Eye,2007,4.3,97.0
tt0496248,Rocker,2006,4.5,71.0
tt0496253,Breaking the Maya Code,2008,7.6,249.0
tt0496276,Dominos: The Games We Play,2006,5.0,21.0
tt0496293,Festival,2005,8.9,10.0
tt0496301,For the Love of Dolly,2006,7.5,60.0
tt0496305,The Strait Story,2005,5.7,7.0
tt0496306,Good Chemistry,2008,3.0,136.0
tt0496318,Hollywood at Its Best,2006,8.3,18.0
tt0496319,The Hottest State,2006,6.1,2591.0
tt0496328,Itty Bitty Titty Committee,2007,5.5,2742.0
tt0496336,Lavado em Lágrimas,2006,5.2,30.0
tt0496337,License Number One,2008,5.7,7.0
tt0496338,Linda & Ali: Two Worlds Within Four Walls,2005,7.3,21.0
tt0496348,Der Mann von der Botschaft,2006,7.1,99.0
tt0496349,Marrying God,2006,6.3,186.0
tt0496350,The Marsh,2006,4.8,2945.0
tt0496362,Niji no shita ni,2005,8.0,6.0
tt0496374,Preußisch Gangstar,2007,7.3,53.0
tt0496375,Prisoners of the Sun,2013,3.7,1149.0
tt0496386,The Secret of the Magic Gourd,2007,5.1,523.0
tt0496403,Sync or Swim,2008,8.2,30.0
tt0496408,That Beautiful Somewhere,2006,5.4,556.0
tt0496412,Tracker,2007,7.0,30.0
tt0496413,Trapped in Perfection,2008,7.5,25.0
tt0496432,Warum Ulli sich am Weihnachtsabend umbringen wollte,2005,8.5,13.0
tt0496441,World on Fire,2005,7.3,10.0
tt0496523,Karishma Kudrat Kaa,1985,6.4,47.0
tt0496546,Mouth to Mouth,2005,6.1,419.0
tt0496547,Mémoires arméniennes,1993,4.5,11.0
tt0496557,Piano Players Rarely Ever Play Together,1982,9.0,26.0
tt0496558,Pierlequin,2001,3.4,29.0
tt0496591,White Thunder,2002,7.2,12.0
tt0496629,Ter ziele,2005,6.1,21.0
tt0496660,Bailar para vivir,2003,7.9,9.0
tt0496677,El caudillo pardo,2005,5.6,17.0
tt0496699,A Star and Two Coffees,2006,6.7,122.0
tt0496765,Star Reformer,2006,6.4,181.0
tt0496806,Ocean's Thirteen,2007,6.9,305544.0
tt0496845,Sennenbi,2004,6.9,20.0
tt0496905,A Cheerful Gang Turns the Earth,2006,5.5,138.0
tt0497016,And Thereafter,2005,8.2,14.0
tt0497024,Chiamami Salomè,2006,5.1,16.0
tt0497045,Pantomime,2004,7.8,6.0
tt0497083,The Parking Attendant in July,2004,7.2,61.0
tt0497122,Der Marsch zum Führer,1940,6.3,39.0
tt0497141,Snow,2005,5.2,14.0
tt0497273,Tomorrow Morning,2006,6.8,524.0
tt0497323,Anamorph,2007,5.5,8795.0
tt0497335,Bosta,2005,6.4,524.0
tt0497351,"Dance Party, USA",2006,6.3,584.0
tt0497372,Fortune,2009,6.7,81.0
tt0497373,Furnace,2007,3.8,636.0
tt0497378,Guerilla Marketing,2005,7.2,106.0
tt0497401,The Last Romantic,2006,6.0,122.0
tt0497411,Miguel and William,2007,5.3,250.0
tt0497420,Nicky's Birthday Camera,2007,7.3,36.0
tt0497424,Offshore,2006,6.6,19.0
tt0497457,Trap,2006,5.0,79.0
tt0497467,Vivere,2007,6.4,154.0
tt0497477,El Mascarado Massacre,2006,4.4,1192.0
tt0497500,The Black Road,2005,8.4,17.0
tt0497507,Despre morti numai de bine,2005,6.1,14.0
tt0497534,The Truck of Dreams,2006,7.9,16.0
tt0497535,The Truce,1968,8.9,7.0
tt0497540,An Uzi at the Alamo,2005,6.7,79.0
tt0497589,The Adventures of George the Projectionist,2006,5.8,15.0
tt0497590,The Adventures of Sass Parilla the Singing Gorilla,2005,6.0,33.0
tt0497620,Fun: Can Be Dangerous Sometimes,2005,3.3,66.0
tt0497639,"Be Silent, My Sorrow, Be Silent",1918,6.3,99.0
tt0497701,20 nuits et un jour de pluie,2006,4.1,146.0
tt0497827,Say That You Love Me,2005,7.5,22.0
tt0497877,4:30,2005,6.6,481.0
tt0497900,"Didi, the Treasure Raider",2006,2.5,147.0
tt0497920,Insouciants,2004,8.3,11.0
tt0497932,Lilla Jönssonligan och stjärnkuppen,2006,2.8,390.0
tt0497941,My Wife's First Lover,2006,4.6,172.0
tt0497951,Opium War,2008,6.0,100.0
tt0497976,All It Takes Is a Miracle,2006,5.9,184.0
tt0497990,Trip to Asia: The Quest for Harmony,2008,7.4,120.0
tt0497991,Un an,2006,5.4,11.0
tt0498060,Histórias do Flamengo,1999,7.9,7.0
tt0498071,Nossa Senhora de Caravaggio,2006,2.9,29.0
tt0498091,Animals in Love,2007,6.7,360.0
tt0498097,Climates,2006,7.2,10535.0
tt0498112,I Told You I Was Ill: The Life and Legacy of Spike Milligan,2005,6.8,23.0
tt0498118,Bad Faith,2006,6.1,569.0
tt0498125,Pardonnez-moi,2006,6.4,353.0
tt0498199,Just Love Me,2006,4.9,1346.0
tt0498249,Sargije,2007,4.7,25.0
tt0498282,Cocktail,2006,6.5,53.0
tt0498300,Id,2005,4.7,155.0
tt0498326,Almost Adult,2006,5.5,57.0
tt0498332,Camjackers,2006,3.9,168.0
tt0498346,Geekin',2006,7.4,23.0
tt0498353,Hostel: Part II,2007,5.5,82249.0
tt0498355,In Search of Mozart,2006,7.3,278.0
tt0498361,The Christmas Miracle of Jonathan Toomey,2007,6.5,908.0
tt0498362,Laffit: All About Winning,2006,8.6,16.0
tt0498370,My American Nurse,2006,7.3,13.0
tt0498380,Letters from Iwo Jima,2006,7.9,148938.0
tt0498381,Rings,2017,4.5,35711.0
tt0498386,The Slaughter,2006,3.7,1056.0
tt0498397,Two Front Teeth,2006,4.5,167.0
tt0498399,We Own the Night,2007,6.8,82005.0
tt0498480,Close to You,2006,6.2,123.0
tt0498502,Gyakkyo nine,2005,6.7,47.0
tt0498525,Lissi und der wilde Kaiser,2007,5.1,3781.0
tt0498537,Les messieurs,2005,5.3,6.0
tt0498587,Suite Dreams,2006,7.1,869.0
tt0498688,Kalyi - Age of Darkness,1993,7.8,11.0
tt0498755,"20,000 Leagues Under the Sea",1985,6.1,120.0
tt0498774,Chinese Restaurants: Latin Passions,2005,6.8,6.0
tt0498793,She's Got It,2007,5.0,26.0
tt0498802,Ice Flower,2005,4.0,317.0
tt0498831,El ragol el abiad el motawasset,2002,3.6,243.0
tt0498900,Coachella,2006,7.4,205.0
tt0498928,Casa de Remolienda,2007,3.9,120.0
tt0498944,Téléphonie mobile: sommes-nous tous des cobayes?,2003,8.6,5.0
tt0498993,The Beast Within,2008,5.7,29.0
tt0499011,Druga strana Wellesa,2005,9.0,21.0
tt0499025,Du & jag,2006,5.1,234.0
tt0499041,Kalyug,2005,6.5,2205.0
tt0499057,Minik,2005,6.8,10.0
tt0499075,Ray of Sunshine,2006,5.3,26.0
tt0499095,Welcome to Verona,2006,3.9,60.0
tt0499134,La France est un empire,1939,4.4,7.0
tt0499141,Isabella,2006,7.0,1305.0
tt0499163,Wir leben im 21. Jahrhundert,2004,8.6,5.0
tt0499164,Wir waren niemals hier,2005,8.2,19.0
tt0499180,55 esaaf,2001,4.3,578.0
tt0499181,Fire & Water,2002,7.9,76.0
tt0499182,Anokha Milan,1972,6.4,16.0
tt0499192,Cient' anne,1999,4.5,29.0
tt0499219,Her Private Life,1971,5.0,37.0
tt0499226,Nightmare,1989,5.7,17.0
tt0499240,Reaching Silence,2005,6.2,8.0
tt0499255,Sooriya Arana,2004,7.2,141.0
tt0499261,The Sword of Alexander,2007,5.8,227.0
tt0499262,Takva: A Man's Fear of God,2006,7.5,11117.0
tt0499291,Ah Nerede,1975,7.6,3544.0
tt0499319,De kik azok a Lumnitzer növérek?,2006,4.3,268.0
tt0499333,Herminamezö - Szellemjárás,2006,7.1,24.0
tt0499348,Movajehe,2008,5.6,8.0
tt0499375,Guru,2007,7.7,20609.0
tt0499420,Altamont Now,2008,7.2,20.0
